Date,Category,Product_ID,Units_Sold,Price,Total_Sales
2025-03-19,Clothing,PROD_CLO_538,5,51.67,258.33
2025-03-19,Accessories,PROD_ACC_322,13,25.34,329.4
2025-03-20,Electronics,PROD_ELE_615,9,813.32,7319.86
2025-03-20,Home Appliances,PROD_HOM_631,8,396.32,3170.56
2025-03-20,Clothing,PROD_CLO_268,12,50.04,600.43
2025-03-20,Accessories,PROD_ACC_649,15,24.21,363.16
2025-03-21,Electronics,PROD_ELE_904,8,764.79,6118.32
2025-03-21,Home Appliances,PROD_HOM_627,11,401.96,4421.54
2025-03-21,Clothing,PROD_CLO_626,21,49.49,1039.31
2025-03-21,Accessories,PROD_ACC_459,9,23.85,214.61
2025-03-22,Electronics,PROD_ELE_313,15,804.0,12060.05
2025-03-22,Home Appliances,PROD_HOM_234,12,385.29,4623.52
2025-03-22,Clothing,PROD_CLO_558,19,51.79,983.95
2025-03-22,Accessories,PROD_ACC_814,15,24.87,373.1
2025-03-23,Electronics,PROD_ELE_377,15,825.13,12376.88
2025-03-23,Home Appliances,PROD_HOM_303,9,398.41,3585.72
2025-03-23,Clothing,PROD_CLO_309,24,51.58,1238.01
2025-03-23,Accessories,PROD_ACC_177,8,24.26,194.1
2025-03-24,Electronics,PROD_ELE_234,8,809.77,6478.19
2025-03-24,Home Appliances,PROD_HOM_680,23,409.77,9424.79
2025-03-24,Clothing,PROD_CLO_743,15,49.53,742.88
2025-03-24,Accessories,PROD_ACC_704,14,24.69,345.61
2025-03-25,Electronics,PROD_ELE_271,6,801.09,4806.55
2025-03-25,Home Appliances,PROD_HOM_935,10,382.22,3822.19
2025-03-25,Clothing,PROD_CLO_257,20,51.78,1035.55
2025-03-25,Accessories,PROD_ACC_345,5,25.84,129.18
2025-03-26,Electronics,PROD_ELE_611,28,765.29,21428.22
2025-03-26,Home Appliances,PROD_HOM_412,5,385.11,1925.57
2025-03-26,Clothing,PROD_CLO_727,19,51.45,977.54
2025-03-26,Accessories,PROD_ACC_104,9,25.27,227.45
2025-03-27,Electronics,PROD_ELE_942,13,827.37,10755.85
2025-03-27,Home Appliances,PROD_HOM_753,11,380.23,4182.52
2025-03-27,Clothing,PROD_CLO_335,17,51.8,880.52
2025-03-27,Accessories,PROD_ACC_863,7,23.9,167.3
2025-03-28,Electronics,PROD_ELE_181,5,807.59,4037.97
2025-03-28,Home Appliances,PROD_HOM_432,26,381.01,9906.39
2025-03-28,Clothing,PROD_CLO_329,9,49.6,446.41
2025-03-28,Accessories,PROD_ACC_544,7,25.93,181.53
2025-03-29,Electronics,PROD_ELE_952,20,775.36,15507.27
2025-03-29,Home Appliances,PROD_HOM_205,20,387.92,7758.48
2025-03-29,Clothing,PROD_CLO_558,13,50.81,660.51
2025-03-29,Accessories,PROD_ACC_788,15,24.55,368.25
2025-03-30,Electronics,PROD_ELE_447,31,839.97,26039.19
2025-03-30,Home Appliances,PROD_HOM_252,28,410.86,11504.13
2025-03-30,Clothing,PROD_CLO_629,8,51.76,414.12
2025-03-30,Accessories,PROD_ACC_375,21,25.06,526.24
2025-03-31,Electronics,PROD_ELE_794,6,806.15,4836.92
2025-03-31,Home Appliances,PROD_HOM_858,18,387.78,6980.13
2025-03-31,Clothing,PROD_CLO_707,3,50.84,152.53
2025-03-31,Accessories,PROD_ACC_990,12,24.87,298.44
2025-04-01,Electronics,PROD_ELE_748,18,780.22,14044.04
2025-04-01,Home Appliances,PROD_HOM_672,14,415.15,5812.07
2025-04-01,Clothing,PROD_CLO_766,20,47.69,953.78
2025-04-01,Accessories,PROD_ACC_168,13,25.93,337.03
2025-04-02,Electronics,PROD_ELE_835,14,829.63,11614.86
2025-04-02,Home Appliances,PROD_HOM_882,16,417.07,6673.09
2025-04-02,Clothing,PROD_CLO_703,22,50.17,1103.63
2025-04-02,Accessories,PROD_ACC_738,5,25.23,126.14
2025-04-03,Electronics,PROD_ELE_678,20,811.32,16226.38
2025-04-03,Home Appliances,PROD_HOM_252,17,407.04,6919.72
2025-04-03,Clothing,PROD_CLO_946,10,52.3,523.01
2025-04-03,Accessories,PROD_ACC_346,11,25.94,285.31
2025-04-04,Electronics,PROD_ELE_250,14,762.48,10674.79
2025-04-04,Home Appliances,PROD_HOM_743,7,382.02,2674.15
2025-04-04,Clothing,PROD_CLO_935,10,47.67,476.7
2025-04-04,Accessories,PROD_ACC_196,5,24.91,124.57
2025-04-05,Electronics,PROD_ELE_497,24,767.53,18420.81
2025-04-05,Home Appliances,PROD_HOM_271,14,405.22,5673.06
2025-04-05,Clothing,PROD_CLO_204,43,48.11,2068.8
2025-04-05,Accessories,PROD_ACC_988,9,24.9,224.13
2025-04-06,Electronics,PROD_ELE_964,34,773.47,26298.01
2025-04-06,Home Appliances,PROD_HOM_451,9,409.98,3689.8
2025-04-06,Clothing,PROD_CLO_481,38,50.48,1918.14
2025-04-06,Accessories,PROD_ACC_104,11,24.81,272.86
2025-04-07,Electronics,PROD_ELE_841,12,767.12,9205.42
2025-04-07,Home Appliances,PROD_HOM_456,20,412.52,8250.48
2025-04-07,Clothing,PROD_CLO_969,6,49.17,295.04
2025-04-07,Accessories,PROD_ACC_899,6,25.08,150.49
2025-04-08,Electronics,PROD_ELE_881,9,763.64,6872.8
2025-04-08,Home Appliances,PROD_HOM_519,23,401.24,9228.62
2025-04-08,Clothing,PROD_CLO_518,29,51.6,1496.28
2025-04-08,Accessories,PROD_ACC_795,19,24.85,472.24
2025-04-09,Electronics,PROD_ELE_358,14,797.62,11166.66
2025-04-09,Home Appliances,PROD_HOM_122,8,384.21,3073.68
2025-04-09,Clothing,PROD_CLO_241,17,51.17,869.93
2025-04-09,Accessories,PROD_ACC_882,19,24.28,461.29
2025-04-10,Electronics,PROD_ELE_790,20,760.88,15217.68
2025-04-10,Home Appliances,PROD_HOM_507,19,419.71,7974.58
2025-04-10,Clothing,PROD_CLO_768,9,49.09,441.84
2025-04-10,Accessories,PROD_ACC_511,8,25.34,202.68
2025-04-11,Electronics,PROD_ELE_239,25,776.76,19418.97
2025-04-11,Home Appliances,PROD_HOM_763,13,386.9,5029.67
2025-04-11,Clothing,PROD_CLO_455,20,49.7,993.93
2025-04-11,Accessories,PROD_ACC_406,10,24.26,242.62
2025-04-12,Electronics,PROD_ELE_172,25,817.8,20444.92
2025-04-12,Home Appliances,PROD_HOM_689,8,416.09,3328.7
2025-04-12,Clothing,PROD_CLO_525,20,51.21,1024.24
2025-04-12,Accessories,PROD_ACC_290,26,26.1,678.61
2025-04-13,Electronics,PROD_ELE_963,31,812.85,25198.41
2025-04-13,Home Appliances,PROD_HOM_937,19,411.44,7817.44
2025-04-13,Clothing,PROD_CLO_386,21,47.57,998.99
2025-04-13,Accessories,PROD_ACC_371,18,25.78,464.05
2025-04-14,Electronics,PROD_ELE_306,5,779.17,3895.84
2025-04-14,Home Appliances,PROD_HOM_853,13,417.72,5430.39
2025-04-14,Clothing,PROD_CLO_783,17,49.12,835.1
2025-04-14,Accessories,PROD_ACC_267,8,25.65,205.24
2025-04-15,Electronics,PROD_ELE_211,8,776.7,6213.6
2025-04-15,Home Appliances,PROD_HOM_370,17,383.44,6518.46
2025-04-15,Clothing,PROD_CLO_333,11,50.97,560.64
2025-04-15,Accessories,PROD_ACC_450,15,25.14,377.04
2025-04-16,Electronics,PROD_ELE_514,14,762.46,10674.48
2025-04-16,Home Appliances,PROD_HOM_345,13,405.35,5269.58
2025-04-16,Clothing,PROD_CLO_769,4,47.95,191.81
2025-04-16,Accessories,PROD_ACC_812,13,24.46,317.96
2025-04-17,Electronics,PROD_ELE_520,30,776.54,23296.19
2025-04-17,Home Appliances,PROD_HOM_297,16,385.13,6162.07
2025-04-17,Clothing,PROD_CLO_786,15,49.94,749.1
2025-04-17,Accessories,PROD_ACC_360,6,24.32,145.91
2025-04-18,Electronics,PROD_ELE_809,32,760.65,24340.7
2025-04-18,Home Appliances,PROD_HOM_448,20,390.24,7804.84
2025-04-18,Clothing,PROD_CLO_437,10,48.4,484.03
2025-04-18,Accessories,PROD_ACC_803,6,24.44,146.63
2025-04-19,Electronics,PROD_ELE_277,8,764.2,6113.59
2025-04-19,Home Appliances,PROD_HOM_358,21,417.27,8762.73
2025-04-19,Clothing,PROD_CLO_255,20,49.97,999.36
2025-04-19,Accessories,PROD_ACC_541,15,24.43,366.42
2025-04-20,Electronics,PROD_ELE_877,33,810.92,26760.28
2025-04-20,Home Appliances,PROD_HOM_842,24,404.39,9705.31
2025-04-20,Clothing,PROD_CLO_995,11,50.05,550.56
2025-04-20,Accessories,PROD_ACC_739,23,25.11,577.52
2025-04-21,Electronics,PROD_ELE_611,10,807.06,8070.65
2025-04-21,Home Appliances,PROD_HOM_816,7,406.73,2847.14
2025-04-21,Clothing,PROD_CLO_145,10,49.24,492.4
2025-04-21,Accessories,PROD_ACC_814,12,25.24,302.87
2025-04-22,Electronics,PROD_ELE_482,18,760.09,13681.57
2025-04-22,Home Appliances,PROD_HOM_316,23,402.81,9264.62
2025-04-22,Clothing,PROD_CLO_619,13,47.67,619.71
2025-04-22,Accessories,PROD_ACC_926,5,25.11,125.57
2025-04-23,Electronics,PROD_ELE_176,20,776.64,15532.88
2025-04-23,Home Appliances,PROD_HOM_531,21,405.46,8514.69
2025-04-23,Clothing,PROD_CLO_554,13,51.32,667.1
2025-04-23,Accessories,PROD_ACC_144,11,24.1,265.07
2025-04-24,Electronics,PROD_ELE_341,20,825.34,16506.79
2025-04-24,Home Appliances,PROD_HOM_401,22,385.89,8489.68
2025-04-24,Clothing,PROD_CLO_149,11,50.58,556.33
2025-04-24,Accessories,PROD_ACC_982,21,25.28,530.92
2025-04-25,Electronics,PROD_ELE_949,11,777.92,8557.07
2025-04-25,Home Appliances,PROD_HOM_866,15,390.16,5852.42
2025-04-25,Clothing,PROD_CLO_613,10,49.55,495.51
2025-04-25,Accessories,PROD_ACC_967,8,24.04,192.33
2025-04-26,Electronics,PROD_ELE_660,26,764.09,19866.35
2025-04-26,Home Appliances,PROD_HOM_248,19,419.51,7970.63
2025-04-26,Clothing,PROD_CLO_205,16,49.82,797.19
2025-04-26,Accessories,PROD_ACC_757,22,26.11,574.47
2025-04-27,Electronics,PROD_ELE_180,41,788.49,32328.27
2025-04-27,Home Appliances,PROD_HOM_341,23,404.12,9294.68
2025-04-27,Clothing,PROD_CLO_401,5,51.68,258.42
2025-04-27,Accessories,PROD_ACC_211,14,25.83,361.69
2025-04-28,Electronics,PROD_ELE_957,7,800.23,5601.62
2025-04-28,Home Appliances,PROD_HOM_117,16,386.3,6180.87
2025-04-28,Clothing,PROD_CLO_431,14,51.75,724.56
2025-04-28,Accessories,PROD_ACC_174,11,25.55,281.02
2025-04-29,Electronics,PROD_ELE_108,10,795.03,7950.34
2025-04-29,Home Appliances,PROD_HOM_776,11,403.87,4442.52
2025-04-29,Clothing,PROD_CLO_826,16,47.59,761.51
2025-04-29,Accessories,PROD_ACC_202,17,25.71,436.99
2025-04-30,Electronics,PROD_ELE_743,17,788.87,13410.78
2025-04-30,Home Appliances,PROD_HOM_486,29,387.69,11243.15
2025-04-30,Clothing,PROD_CLO_548,7,50.29,352.03
2025-04-30,Accessories,PROD_ACC_747,8,24.1,192.78
2025-05-01,Electronics,PROD_ELE_753,21,781.81,16418.1
2025-05-01,Home Appliances,PROD_HOM_879,27,415.32,11213.61
2025-05-01,Clothing,PROD_CLO_493,5,49.07,245.34
2025-05-01,Accessories,PROD_ACC_157,6,23.8,142.78
2025-05-02,Electronics,PROD_ELE_865,11,807.85,8886.36
2025-05-02,Home Appliances,PROD_HOM_677,17,419.23,7126.97
2025-05-02,Clothing,PROD_CLO_314,15,50.67,760.06
2025-05-02,Accessories,PROD_ACC_954,23,25.58,588.4
2025-05-03,Electronics,PROD_ELE_555,26,837.64,21778.75
2025-05-03,Home Appliances,PROD_HOM_242,6,413.39,2480.35
2025-05-03,Clothing,PROD_CLO_396,16,51.95,831.2
2025-05-03,Accessories,PROD_ACC_935,11,24.49,269.42
2025-05-04,Electronics,PROD_ELE_462,24,834.04,20017.05
2025-05-04,Home Appliances,PROD_HOM_440,11,410.31,4513.46
2025-05-04,Clothing,PROD_CLO_407,9,52.21,469.89
2025-05-04,Accessories,PROD_ACC_730,12,25.83,309.94
2025-05-05,Electronics,PROD_ELE_328,28,760.62,21297.38
2025-05-05,Home Appliances,PROD_HOM_695,28,387.71,10855.94
2025-05-05,Clothing,PROD_CLO_345,5,51.59,257.94
2025-05-05,Accessories,PROD_ACC_531,21,24.82,521.13
2025-05-06,Electronics,PROD_ELE_488,22,769.37,16926.11
2025-05-06,Home Appliances,PROD_HOM_308,7,418.39,2928.74
2025-05-06,Clothing,PROD_CLO_859,27,49.59,1338.86
2025-05-06,Accessories,PROD_ACC_533,7,24.73,173.13
2025-05-07,Electronics,PROD_ELE_343,17,801.79,13630.44
2025-05-07,Home Appliances,PROD_HOM_291,12,405.92,4871.1
2025-05-07,Clothing,PROD_CLO_983,3,50.3,150.91
2025-05-07,Accessories,PROD_ACC_188,11,23.95,263.48
2025-05-08,Electronics,PROD_ELE_432,18,762.57,13726.25
2025-05-08,Home Appliances,PROD_HOM_745,12,405.8,4869.62
2025-05-08,Clothing,PROD_CLO_682,14,49.54,693.5
2025-05-08,Accessories,PROD_ACC_607,16,24.54,392.58
2025-05-09,Electronics,PROD_ELE_430,26,804.61,20919.9
2025-05-09,Home Appliances,PROD_HOM_325,12,386.62,4639.46
2025-05-09,Clothing,PROD_CLO_605,13,52.22,678.81
2025-05-09,Accessories,PROD_ACC_796,8,25.47,203.79
2025-05-10,Electronics,PROD_ELE_641,33,787.81,25997.76
2025-05-10,Home Appliances,PROD_HOM_501,26,399.59,10389.29
2025-05-10,Clothing,PROD_CLO_402,29,50.07,1452.04
2025-05-10,Accessories,PROD_ACC_285,13,24.64,320.3
2025-05-11,Electronics,PROD_ELE_293,20,760.28,15205.66
2025-05-11,Home Appliances,PROD_HOM_855,13,394.46,5127.95
2025-05-11,Clothing,PROD_CLO_986,14,48.21,674.87
2025-05-11,Accessories,PROD_ACC_327,11,25.89,284.75
2025-05-12,Electronics,PROD_ELE_804,27,765.56,20670.08
2025-05-12,Home Appliances,PROD_HOM_843,9,410.26,3692.33
2025-05-12,Clothing,PROD_CLO_877,6,48.5,291.0
2025-05-12,Accessories,PROD_ACC_133,7,24.05,168.34
2025-05-13,Electronics,PROD_ELE_853,15,832.5,12487.51
2025-05-13,Home Appliances,PROD_HOM_315,12,403.76,4845.17
2025-05-13,Clothing,PROD_CLO_594,10,51.55,515.5
2025-05-13,Accessories,PROD_ACC_533,13,24.88,323.4
2025-05-14,Electronics,PROD_ELE_468,10,803.86,8038.56
2025-05-14,Home Appliances,PROD_HOM_522,14,387.21,5420.96
2025-05-14,Clothing,PROD_CLO_136,12,50.12,601.48
2025-05-14,Accessories,PROD_ACC_951,7,24.59,172.16
2025-05-15,Electronics,PROD_ELE_617,13,766.77,9968.03
2025-05-15,Home Appliances,PROD_HOM_141,9,384.44,3459.94
2025-05-15,Clothing,PROD_CLO_785,22,51.94,1142.68
2025-05-15,Accessories,PROD_ACC_308,14,25.05,350.72
2025-05-16,Electronics,PROD_ELE_861,9,832.35,7491.12
2025-05-16,Home Appliances,PROD_HOM_545,15,417.92,6268.76
2025-05-16,Clothing,PROD_CLO_189,24,50.01,1200.2
2025-05-16,Accessories,PROD_ACC_168,12,24.64,295.66
2025-05-17,Electronics,PROD_ELE_608,19,786.81,14949.37
2025-05-17,Home Appliances,PROD_HOM_523,15,401.02,6015.33
2025-05-17,Clothing,PROD_CLO_680,23,49.9,1147.65
2025-05-17,Accessories,PROD_ACC_686,11,25.65,282.12
2025-05-18,Electronics,PROD_ELE_115,27,780.61,21076.54
2025-05-18,Home Appliances,PROD_HOM_206,31,413.46,12817.23
2025-05-18,Clothing,PROD_CLO_296,12,51.44,617.32
2025-05-18,Accessories,PROD_ACC_358,9,24.17,217.51
2025-05-19,Electronics,PROD_ELE_966,27,837.59,22614.81
2025-05-19,Home Appliances,PROD_HOM_419,13,411.43,5348.61
2025-05-19,Clothing,PROD_CLO_260,16,48.97,783.47
2025-05-19,Accessories,PROD_ACC_763,17,23.93,406.73
2025-05-20,Electronics,PROD_ELE_563,4,782.53,3130.1
2025-05-20,Home Appliances,PROD_HOM_809,13,385.8,5015.45
2025-05-20,Clothing,PROD_CLO_575,13,50.97,662.64
2025-05-20,Accessories,PROD_ACC_996,15,25.84,387.6
2025-05-21,Electronics,PROD_ELE_202,22,761.93,16762.55
2025-05-21,Home Appliances,PROD_HOM_572,12,401.06,4812.67
2025-05-21,Clothing,PROD_CLO_704,29,52.26,1515.42
2025-05-21,Accessories,PROD_ACC_384,7,24.82,173.76
2025-05-22,Electronics,PROD_ELE_927,16,803.08,12849.28
2025-05-22,Home Appliances,PROD_HOM_912,16,416.55,6664.83
2025-05-22,Clothing,PROD_CLO_918,9,51.67,464.99
2025-05-22,Accessories,PROD_ACC_304,7,23.8,166.62
2025-05-23,Electronics,PROD_ELE_113,6,791.74,4750.46
2025-05-23,Home Appliances,PROD_HOM_436,11,392.38,4316.21
2025-05-23,Clothing,PROD_CLO_450,8,48.32,386.57
2025-05-23,Accessories,PROD_ACC_632,15,25.62,384.32
2025-05-24,Electronics,PROD_ELE_492,25,820.49,20512.14
2025-05-24,Home Appliances,PROD_HOM_509,19,397.88,7559.66
2025-05-24,Clothing,PROD_CLO_631,28,51.82,1451.07
2025-05-24,Accessories,PROD_ACC_128,15,23.86,357.94
2025-05-25,Electronics,PROD_ELE_952,32,837.62,26803.68
2025-05-25,Home Appliances,PROD_HOM_554,26,398.72,10366.84
2025-05-25,Clothing,PROD_CLO_607,26,49.16,1278.26
2025-05-25,Accessories,PROD_ACC_506,10,26.24,262.42
2025-05-26,Electronics,PROD_ELE_881,8,769.4,6155.18
2025-05-26,Home Appliances,PROD_HOM_796,6,396.35,2378.12
2025-05-26,Clothing,PROD_CLO_704,8,50.98,407.82
2025-05-26,Accessories,PROD_ACC_893,8,24.53,196.23
2025-05-27,Electronics,PROD_ELE_885,13,805.77,10475.03
2025-05-27,Home Appliances,PROD_HOM_894,12,396.42,4757.04
2025-05-27,Clothing,PROD_CLO_586,9,48.15,433.35
2025-05-27,Accessories,PROD_ACC_824,9,24.77,222.92
2025-05-28,Electronics,PROD_ELE_215,5,781.96,3909.78
2025-05-28,Home Appliances,PROD_HOM_944,17,413.34,7026.71
2025-05-28,Clothing,PROD_CLO_950,5,50.46,252.29
2025-05-28,Accessories,PROD_ACC_948,7,25.79,180.5
2025-05-29,Electronics,PROD_ELE_804,9,791.94,7127.5
2025-05-29,Home Appliances,PROD_HOM_274,7,393.31,2753.14
2025-05-29,Clothing,PROD_CLO_462,20,47.87,957.44
2025-05-29,Accessories,PROD_ACC_427,20,25.92,518.43
2025-05-30,Electronics,PROD_ELE_254,10,816.53,8165.35
2025-05-30,Home Appliances,PROD_HOM_462,20,418.23,8364.69
2025-05-30,Clothing,PROD_CLO_865,10,51.84,518.45
2025-05-30,Accessories,PROD_ACC_984,9,23.86,214.71
2025-05-31,Electronics,PROD_ELE_852,36,784.42,28239.13
2025-05-31,Home Appliances,PROD_HOM_719,14,408.18,5714.47
2025-05-31,Clothing,PROD_CLO_275,9,51.2,460.77
2025-05-31,Accessories,PROD_ACC_976,26,25.35,659.2
2025-06-01,Electronics,PROD_ELE_294,14,774.63,10844.84
2025-06-01,Home Appliances,PROD_HOM_978,9,414.88,3733.93
2025-06-01,Clothing,PROD_CLO_831,27,49.48,1335.84
2025-06-01,Accessories,PROD_ACC_785,24,24.44,586.67
2025-06-02,Electronics,PROD_ELE_471,26,817.24,21248.15
2025-06-02,Home Appliances,PROD_HOM_842,11,418.62,4604.81
2025-06-02,Clothing,PROD_CLO_933,8,48.7,389.62
2025-06-02,Accessories,PROD_ACC_312,21,25.17,528.66
2025-06-03,Electronics,PROD_ELE_777,26,833.77,21678.03
2025-06-03,Home Appliances,PROD_HOM_186,23,397.45,9141.44
2025-06-03,Clothing,PROD_CLO_554,25,49.2,1229.96
2025-06-03,Accessories,PROD_ACC_778,18,24.16,434.91
2025-06-04,Electronics,PROD_ELE_941,29,821.73,23830.27
2025-06-04,Home Appliances,PROD_HOM_938,12,409.59,4915.06
2025-06-04,Clothing,PROD_CLO_875,10,48.81,488.06
2025-06-04,Accessories,PROD_ACC_713,15,25.23,378.51
2025-06-05,Electronics,PROD_ELE_183,32,765.04,24481.37
2025-06-05,Home Appliances,PROD_HOM_577,14,412.56,5775.88
2025-06-05,Clothing,PROD_CLO_562,23,51.29,1179.63
2025-06-05,Accessories,PROD_ACC_267,5,24.05,120.25
2025-06-06,Electronics,PROD_ELE_800,33,820.65,27081.46
2025-06-06,Home Appliances,PROD_HOM_993,6,380.59,2283.56
2025-06-06,Clothing,PROD_CLO_359,25,48.15,1203.77
2025-06-06,Accessories,PROD_ACC_709,12,23.8,285.63
2025-06-07,Electronics,PROD_ELE_669,15,797.93,11968.99
2025-06-07,Home Appliances,PROD_HOM_378,22,381.33,8389.26
2025-06-07,Clothing,PROD_CLO_268,12,48.1,577.19
2025-06-07,Accessories,PROD_ACC_746,20,23.77,475.3
2025-06-08,Electronics,PROD_ELE_562,39,813.97,31744.98
2025-06-08,Home Appliances,PROD_HOM_922,10,384.96,3849.58
2025-06-08,Clothing,PROD_CLO_615,20,47.84,956.7
2025-06-08,Accessories,PROD_ACC_637,22,25.48,560.55
2025-06-09,Electronics,PROD_ELE_783,15,814.49,12217.41
2025-06-09,Home Appliances,PROD_HOM_534,21,408.07,8569.45
2025-06-09,Clothing,PROD_CLO_760,19,52.13,990.52
2025-06-09,Accessories,PROD_ACC_403,15,24.26,363.87
2025-06-10,Electronics,PROD_ELE_147,17,829.92,14108.72
2025-06-10,Home Appliances,PROD_HOM_901,25,389.79,9744.69
2025-06-10,Clothing,PROD_CLO_487,13,47.99,623.9
2025-06-10,Accessories,PROD_ACC_610,21,24.49,514.29
2025-06-11,Electronics,PROD_ELE_771,6,819.47,4916.82
2025-06-11,Home Appliances,PROD_HOM_368,14,407.44,5704.2
2025-06-11,Clothing,PROD_CLO_464,6,50.09,300.54
2025-06-11,Accessories,PROD_ACC_893,19,25.98,493.54
2025-06-12,Electronics,PROD_ELE_460,12,789.6,9475.26
2025-06-12,Home Appliances,PROD_HOM_113,14,383.94,5375.1
2025-06-12,Clothing,PROD_CLO_526,10,50.92,509.19
2025-06-12,Accessories,PROD_ACC_614,20,25.49,509.72
2025-06-13,Electronics,PROD_ELE_898,12,816.4,9796.77
2025-06-13,Home Appliances,PROD_HOM_424,8,381.82,3054.55
2025-06-13,Clothing,PROD_CLO_312,8,51.99,415.92
2025-06-13,Accessories,PROD_ACC_207,14,25.12,351.63
2025-06-14,Electronics,PROD_ELE_725,24,779.69,18712.51
2025-06-14,Home Appliances,PROD_HOM_636,9,414.93,3734.37
2025-06-14,Clothing,PROD_CLO_936,16,49.51,792.11
2025-06-14,Accessories,PROD_ACC_556,11,24.92,274.12
2025-06-15,Electronics,PROD_ELE_875,29,802.57,23274.61
2025-06-15,Home Appliances,PROD_HOM_570,17,395.67,6726.37
2025-06-15,Clothing,PROD_CLO_842,12,47.6,571.15
2025-06-15,Accessories,PROD_ACC_114,12,25.46,305.54
2025-06-16,Electronics,PROD_ELE_255,24,765.65,18375.69
2025-06-16,Home Appliances,PROD_HOM_804,14,415.69,5819.71
2025-06-16,Clothing,PROD_CLO_461,16,48.14,770.19
2025-06-16,Accessories,PROD_ACC_706,7,25.06,175.45
2025-06-17,Electronics,PROD_ELE_100,10,829.93,8299.35
2025-06-17,Home Appliances,PROD_HOM_506,18,388.21,6987.84
2025-06-17,Clothing,PROD_CLO_546,18,49.14,884.61
2025-06-17,Accessories,PROD_ACC_984,6,25.44,152.64
2025-06-18,Electronics,PROD_ELE_165,10,813.41,8134.14
2025-06-18,Home Appliances,PROD_HOM_806,25,397.92,9947.89
2025-06-18,Clothing,PROD_CLO_293,27,50.29,1357.72
2025-06-18,Accessories,PROD_ACC_984,11,25.31,278.4
2025-06-19,Electronics,PROD_ELE_654,33,818.12,26997.81
2025-06-19,Home Appliances,PROD_HOM_870,9,419.74,3777.62
2025-06-19,Clothing,PROD_CLO_934,19,50.7,963.39
2025-06-19,Accessories,PROD_ACC_556,12,26.0,311.97
2025-06-20,Electronics,PROD_ELE_893,11,794.97,8744.63
2025-06-20,Home Appliances,PROD_HOM_637,19,402.58,7648.98
2025-06-20,Clothing,PROD_CLO_150,6,50.73,304.4
2025-06-20,Accessories,PROD_ACC_879,5,24.82,124.1
2025-06-21,Electronics,PROD_ELE_949,26,785.84,20431.93
2025-06-21,Home Appliances,PROD_HOM_726,19,396.6,7535.46
2025-06-21,Clothing,PROD_CLO_699,16,51.88,830.03
2025-06-21,Accessories,PROD_ACC_428,21,25.12,527.51
2025-06-22,Electronics,PROD_ELE_218,9,810.05,7290.42
2025-06-22,Home Appliances,PROD_HOM_357,29,388.44,11264.8
2025-06-22,Clothing,PROD_CLO_876,13,50.25,653.2
2025-06-22,Accessories,PROD_ACC_333,13,24.36,316.7
2025-06-23,Electronics,PROD_ELE_494,10,787.62,7876.22
2025-06-23,Home Appliances,PROD_HOM_573,20,416.0,8319.96
2025-06-23,Clothing,PROD_CLO_753,13,47.64,619.38
2025-06-23,Accessories,PROD_ACC_690,15,24.83,372.42
2025-06-24,Electronics,PROD_ELE_909,7,795.01,5565.06
2025-06-24,Home Appliances,PROD_HOM_665,6,418.17,2509.0
2025-06-24,Clothing,PROD_CLO_789,9,51.98,467.8
2025-06-24,Accessories,PROD_ACC_683,20,24.61,492.27
2025-06-25,Electronics,PROD_ELE_686,24,830.21,19925.07
2025-06-25,Home Appliances,PROD_HOM_324,13,412.94,5368.19
2025-06-25,Clothing,PROD_CLO_763,10,50.39,503.93
2025-06-25,Accessories,PROD_ACC_121,13,25.74,334.61
2025-06-26,Electronics,PROD_ELE_137,14,830.3,11624.2
2025-06-26,Home Appliances,PROD_HOM_255,16,389.19,6227.05
2025-06-26,Clothing,PROD_CLO_973,6,48.0,288.03
2025-06-26,Accessories,PROD_ACC_669,15,24.88,373.21
2025-06-27,Electronics,PROD_ELE_419,12,772.5,9269.99
2025-06-27,Home Appliances,PROD_HOM_940,5,411.15,2055.75
2025-06-27,Clothing,PROD_CLO_210,9,52.12,469.05
2025-06-27,Accessories,PROD_ACC_619,10,25.76,257.58
2025-06-28,Electronics,PROD_ELE_469,10,806.7,8066.99
2025-06-28,Home Appliances,PROD_HOM_369,7,417.86,2925.02
2025-06-28,Clothing,PROD_CLO_857,20,49.38,987.69
2025-06-28,Accessories,PROD_ACC_905,11,24.87,273.53
2025-06-29,Electronics,PROD_ELE_475,16,787.8,12604.87
2025-06-29,Home Appliances,PROD_HOM_688,17,406.58,6911.78
2025-06-29,Clothing,PROD_CLO_482,7,49.92,349.47
2025-06-29,Accessories,PROD_ACC_825,9,25.87,232.8
2025-06-30,Electronics,PROD_ELE_228,4,825.85,3303.39
2025-06-30,Home Appliances,PROD_HOM_218,25,405.57,10139.14
2025-06-30,Clothing,PROD_CLO_745,2,48.44,96.89
2025-06-30,Accessories,PROD_ACC_688,5,23.88,119.42
2025-07-01,Electronics,PROD_ELE_739,11,772.93,8502.22
2025-07-01,Home Appliances,PROD_HOM_747,15,407.18,6107.7
2025-07-01,Clothing,PROD_CLO_971,6,51.31,307.88
2025-07-01,Accessories,PROD_ACC_592,5,23.78,118.91
2025-07-02,Electronics,PROD_ELE_614,18,800.72,14412.96
2025-07-02,Home Appliances,PROD_HOM_172,10,419.33,4193.29
2025-07-02,Clothing,PROD_CLO_612,11,50.91,560.04
2025-07-02,Accessories,PROD_ACC_801,19,24.57,466.85
